commodity_name,state,district,market,min_price,max_price,modal_price,date,certifications,storage type,export_potential,production_quantity,quality_grade
Cotton+Seed,Gujarat,Mehsana,Vijapur,35,50.25,44,21-11-2019,CERTIFIED,Warehouse,Seasonal,29340,Grade C
Green+Fodder,Haryana,Ambala,Ambala Cantt.,1.4,2.6,2,14-09-2019,CERTIFIED,Warehouse,Seasonal,85751,Grade C
Suvarna+Gadde,Karnataka,Madikeri(Kodagu),Somvarpet,7.5,7.5,7.5,06-09-2019,NON-GMO,Warehouse,Emerging Markets,15181,Export
Indian+Colza(Sarson),Punjab,Barnala,Dhanaula,17,24,20,06-10-2019,NON-GMO,Warehouse,Emerging Markets,33310,Premium
Egg,Odisha,Angul,Pallahara,9.5,9.8,9.7,05-09-2019,NON-GMO,Warehouse,Seasonal,33482,Grade A
Thondekai,Karnataka,Bangalore,Ramanagara,30,32,31,12-11-2019,CERTIFIED,Warehouse,Emerging Markets,10894,Export
Galgal(Lemon),Andhra Pradesh,West Godavari,Bhimadole,13,15,13.53,02-11-2019,GMO,Warehouse,Seasonal,90041,Grade A
Calf,Karnataka,Kolar,Chintamani,100,200,150,09-12-2019,CERTIFIED,Warehouse,Seasonal,62489,Export
Indian+Colza(Sarson),Himachal Pradesh,Kangra,Kangra(Jaisinghpur),25,30,28,17-10-2019,CERTIFIED,Warehouse,Seasonal,33310,Premium
Indian+Colza(Sarson),Punjab,kapurthala,Bhulath (Nadala),20,20,20,21-09-2019,ORGANIC,Warehouse,Seasonal,33310,Premium
Balekai,Rajasthan,Chittorgarh,Chittorgarh,18,30,24,28-11-2019,ORGANIC,Dry Storage,Moderate,92457,Grade A
Calf,Karnataka,Kolar,Chintamani,100,180,150,01-10-2019,ORGANIC,Warehouse,Emerging Markets,62489,Export
Indian+Colza(Sarson),Punjab,Barnala,Dhanaula,8,12,10,21-10-2019,NON-GMO,Warehouse,Emerging Markets,33310,Premium
Indian+Colza(Sarson),Punjab,Barnala,Dhanaula,7,11,9,05-11-2019,GMO,Warehouse,Seasonal,33310,Premium
Balekai,Rajasthan,Chittorgarh,Chittorgarh,12,20,15,26-09-2019,ORGANIC,Dry Storage,Moderate,92457,Grade A
Gurellu,Karnataka,Gadag,Laxmeshwar,30.08,56.59,45.74,21-10-2019,NON-GMO,Warehouse,Emerging Markets,16521,Grade B
Indian+Colza(Sarson),Punjab,kapurthala,Bhulath (Nadala),20,25,25,23-09-2019,GMO,Warehouse,Emerging Markets,33310,Premium
Seemebadnekai,Karnataka,Bangalore,Ramanagara,18,22,20,24-09-2019,ORGANIC,Dry Storage,Moderate,44009,Export
Gurellu,Karnataka,Gadag,Gadag,40.11,53.19,51.23,10-10-2019,NON-GMO,Warehouse,Seasonal,16521,Grade B
Gurellu,Karnataka,Gadag,Laxmeshwar,38.09,54.58,45.68,10-10-2019,CERTIFIED,Warehouse,Emerging Markets,16521,Grade B
Dhaincha,Rajasthan,Dausa,Lalsot(Mandabari),32.7,32.7,32.7,15-11-2019,ORGANIC,Warehouse,Seasonal,72079,Export
Dry+Grapes,Karnataka,Bijapur,Bijapur,110,180,150,16-09-2019,ORGANIC,Warehouse,Emerging Markets,13918,Grade C
Avare+Dal,Karnataka,Hassan,Arasikere,73,73,73,23-09-2019,GMO,Dry Storage,Low,99688,Premium
Galgal(Lemon),Himachal Pradesh,Kangra,Kangra,25,30,27.5,04-11-2019,NON-GMO,Warehouse,Emerging Markets,90041,Grade A
Firewood,Uttar Pradesh,Sultanpur,Sultanpur,3.25,3.7,3.5,13-09-2019,CERTIFIED,Warehouse,Seasonal,89701,Export
Gramflour,Uttar Pradesh,Sultanpur,Sultanpur,70,73,72,13-09-2019,GMO,Warehouse,Emerging Markets,94355,Export
Bull,Tripura,Khowai,Teliamura,110,355,200,20-09-2019,NON-GMO,Warehouse,Seasonal,59811,Premium
Gurellu,Karnataka,Gadag,Laxmeshwar,33.39,57.09,49.66,23-09-2019,NON-GMO,Warehouse,Seasonal,16521,Grade B
Khoya,Uttar Pradesh,Sultanpur,Sultanpur,230,240,235,13-09-2019,NON-GMO,Warehouse,Emerging Markets,80838,Premium
Cotton+Seed,Gujarat,Mehsana,Vijapur,20,55.6,35,11-10-2019,CERTIFIED,Warehouse,Emerging Markets,29340,Grade C
Suvarna+Gadde,Karnataka,Madikeri(Kodagu),Somvarpet,5,25,7.5,23-09-2019,CERTIFIED,Warehouse,Emerging Markets,15181,Export
Balekai,Rajasthan,Chittorgarh,Chittorgarh,10,15,13,11-09-2019,CERTIFIED,Dry Storage,Moderate,92457,Grade A
Thogrikai,Karnataka,Bangalore,Ramanagara,42,45,44,04-11-2019,CERTIFIED,Warehouse,Seasonal,83925,Grade C
Gramflour,Uttar Pradesh,Sultanpur,Sultanpur,68,70,69,27-09-2019,CERTIFIED,Warehouse,Seasonal,94355,Export
Chrysanthemum(Loose),Karnataka,Kolar,Malur,40,60,42.1,11-09-2019,GMO,Warehouse,Emerging Markets,71713,Grade C
Avare+Dal,Karnataka,Bangalore,Bangalore,48,58,53,01-10-2019,NON-GMO,Dry Storage,Low,99688,Premium
Gurellu,Karnataka,Gadag,Gadag,45.09,50.11,47.77,11-10-2019,ORGANIC,Warehouse,Seasonal,16521,Grade B
Suvarna+Gadde,Karnataka,Bangalore,Ramanagara,32,36,34,04-10-2019,GMO,Warehouse,Seasonal,15181,Export
Suvarna+Gadde,Karnataka,Madikeri(Kodagu),Somvarpet,11.66,11.66,11.66,28-10-2019,CERTIFIED,Warehouse,Emerging Markets,15181,Export
Seemebadnekai,Karnataka,Bangalore,Ramanagara,16,19,17,30-11-2019,GMO,Dry Storage,Moderate,44009,Export
Suvarna+Gadde,Karnataka,Bangalore,Ramanagara,26,30,28,30-11-2019,NON-GMO,Warehouse,Emerging Markets,15181,Export
Marigold(Calcutta),Karnataka,Haveri,Haveri,5.5,5.5,5.5,27-09-2019,NON-GMO,Warehouse,Seasonal,64268,Grade B
Walnut,Jammu and Kashmir,Jammu,Narwal Jammu (F&V),220,330,270,31-10-2019,CERTIFIED,Warehouse,Seasonal,78955,Grade C
Bran,Odisha,Ganjam,Digapahandi,8.5,9.5,9,17-09-2019,GMO,Warehouse,Emerging Markets,34675,Grade B
Dhaincha,Rajasthan,Dausa,Lalsot(Mandabari),31.61,31.61,31.61,07-11-2019,NON-GMO,Warehouse,Emerging Markets,72079,Export
Avare+Dal,Karnataka,Bangalore,Bangalore,40,50,45,21-10-2019,GMO,Dry Storage,Low,99688,Premium
Jasmine,Kerala,Palakad,Koduvayoor,800,860,840,07-11-2019,ORGANIC,Cold Storage,Moderate,33306,Premium
Chrysanthemum(Loose),Karnataka,Kolar,Malur,20,30,22.5,25-09-2019,NON-GMO,Warehouse,Seasonal,71713,Grade C
Dhaincha,Rajasthan,Dausa,Lalsot(Mandabari),32,32,32,08-11-2019,GMO,Warehouse,Emerging Markets,72079,Export
Thogrikai,Karnataka,Bangalore,Ramanagara,40,42,41,07-11-2019,ORGANIC,Warehouse,Emerging Markets,83925,Grade C
Gramflour,Uttar Pradesh,Sultanpur,Jafarganj,61.5,62.5,62,08-11-2019,GMO,Warehouse,Seasonal,94355,Export
Seemebadnekai,Karnataka,Bangalore,Ramanagara,15,17,16,17-10-2019,NON-GMO,Dry Storage,Moderate,44009,Export
Khoya,Uttar Pradesh,Sultanpur,Jafarganj,248,252,250,08-11-2019,NON-GMO,Warehouse,Seasonal,80838,Premium
Cotton+Seed,Gujarat,Mehsana,Vijapur,30,55.05,47.5,05-11-2019,ORGANIC,Warehouse,Emerging Markets,29340,Grade C
Bull,Tripura,Khowai,Teliamura,140,340,280,11-10-2019,ORGANIC,Warehouse,Emerging Markets,59811,Premium
Chennangi+Dal,Karnataka,Bangalore,Bangalore,52,58,55,11-10-2019,ORGANIC,Warehouse,Emerging Markets,68146,Grade B
Seemebadnekai,Karnataka,Bangalore,Ramanagara,28,32,30,12-10-2019,ORGANIC,Dry Storage,Moderate,44009,Export
Gramflour,Uttar Pradesh,Sultanpur,Jafarganj,60.5,61.5,61,18-10-2019,CERTIFIED,Warehouse,Emerging Markets,94355,Export
Chrysanthemum(Loose),Karnataka,Kolar,Malur,30,40,31.25,19-09-2019,GMO,Warehouse,Emerging Markets,71713,Grade C
Thogrikai,Karnataka,Bangalore,Ramanagara,32,36,34,23-11-2019,ORGANIC,Warehouse,Emerging Markets,83925,Grade C
Balekai,Rajasthan,Chittorgarh,Chittorgarh,10,22,18,23-09-2019,ORGANIC,Dry Storage,Moderate,92457,Grade A
Khoya,Uttar Pradesh,Sultanpur,Jafarganj,254,257,255,18-10-2019,CERTIFIED,Warehouse,Emerging Markets,80838,Premium
Cotton+Seed,Gujarat,Mehsana,Vijapur(Kukarvada),40,51.7,47,19-12-2019,NON-GMO,Warehouse,Seasonal,29340,Grade C
Dhaincha,Rajasthan,Karauli,Hindoun,30,33.11,31.56,07-11-2019,NON-GMO,Warehouse,Emerging Markets,72079,Export
Chennangi+Dal,Karnataka,Bangalore,Bangalore,53,57,55,15-10-2019,NON-GMO,Warehouse,Seasonal,68146,Grade B
Avare+Dal,Karnataka,Bangalore,Bangalore,38,46,42,18-11-2019,CERTIFIED,Dry Storage,Low,99688,Premium
Ambada+Seed,Uttar Pradesh,Sant Kabir Nagar,Khalilabad,11,13,12,18-10-2019,NON-GMO,Warehouse,Emerging Markets,96293,Grade A
Thondekai,Karnataka,Bangalore,Ramanagara,21,23,22,30-09-2019,GMO,Warehouse,Seasonal,10894,Export
Cotton+Seed,Gujarat,Mehsana,Vijapur,20,57.55,32.5,12-10-2019,NON-GMO,Warehouse,Seasonal,29340,Grade C
Gurellu,Karnataka,Gadag,Gadag,45.01,52.69,50.51,12-10-2019,ORGANIC,Warehouse,Seasonal,16521,Grade B
Cotton+Seed,Gujarat,Mehsana,Vijapur(Kukarvada),40,53.25,50,08-11-2019,NON-GMO,Warehouse,Seasonal,29340,Grade C
Firewood,Uttar Pradesh,Sultanpur,Sultanpur,3.5,4,3.75,27-09-2019,GMO,Warehouse,Seasonal,89701,Export
Lotus+Sticks,Jammu and Kashmir,Jammu,Narwal Jammu (F&V),40,50,45,04-10-2019,ORGANIC,Warehouse,Seasonal,82130,Grade C
Marigold(loose),Jammu and Kashmir,Jammu,Narwal Jammu (F&V),50,60,55,04-10-2019,GMO,Warehouse,Emerging Markets,79069,Grade C
Gramflour,Uttar Pradesh,Sultanpur,Sultanpur,70,72,71,18-10-2019,GMO,Warehouse,Emerging Markets,94355,Export
Green+Fodder,Haryana,Ambala,Ambala Cantt.,1.6,2.3,2,18-10-2019,ORGANIC,Warehouse,Emerging Markets,85751,Grade C
Khoya,Uttar Pradesh,Sultanpur,Sultanpur,240,250,243,18-10-2019,GMO,Warehouse,Emerging Markets,80838,Premium
Chrysanthemum(Loose),Karnataka,Kolar,Malur,40,50,43.75,30-09-2019,ORGANIC,Warehouse,Seasonal,71713,Grade C
Suvarna+Gadde,Karnataka,Madikeri(Kodagu),Somvarpet,10,14.29,14.29,04-10-2019,GMO,Warehouse,Seasonal,15181,Export
Chennangi+Dal,Karnataka,Bangalore,Bangalore,45,48,46.5,26-12-2019,ORGANIC,Warehouse,Emerging Markets,68146,Grade B
Honge+seed,Karnataka,Kolar,Gowribidanoor,25,30,28.75,30-09-2019,NON-GMO,Warehouse,Seasonal,24254,Grade A
Seemebadnekai,Karnataka,Bangalore,Ramanagara,16,18,17,16-10-2019,NON-GMO,Dry Storage,Moderate,44009,Export
Marigold(Calcutta),Karnataka,Kolar,Malur,15,25,18.08,30-09-2019,ORGANIC,Warehouse,Emerging Markets,64268,Grade B
Gramflour,Uttar Pradesh,Sultanpur,Jafarganj,59,61,60,27-09-2019,NON-GMO,Warehouse,Seasonal,94355,Export
Pepper+garbled,Kerala,Kasargod,Manjeswaram,290,295,292.5,01-10-2019,NON-GMO,Warehouse,Seasonal,25741,Grade C
Khoya,Uttar Pradesh,Sultanpur,Jafarganj,229,232,230,27-09-2019,GMO,Warehouse,Seasonal,80838,Premium
Thondekai,Karnataka,Kolar,Chintamani,9,10,9.5,27-09-2019,CERTIFIED,Warehouse,Emerging Markets,10894,Export
Firewood,Uttar Pradesh,Khiri (Lakhimpur),Tikonia,2.6,3.5,3,28-09-2019,CERTIFIED,Warehouse,Emerging Markets,89701,Export
Yam,Kerala,Pathanamthitta,Omalloor,50,50,50,19-10-2019,NON-GMO,Dry Storage,Emerging Markets,67852,Export
Ambada+Seed,Uttar Pradesh,Sant Kabir Nagar,Khalilabad,10.5,12.5,11,16-10-2019,ORGANIC,Warehouse,Emerging Markets,96293,Grade A
Jasmine,Kerala,Palakad,Koduvayoor,900,960,940,30-09-2019,CERTIFIED,Cold Storage,Moderate,33306,Premium
Coca,Kerala,Idukki,Kattappana,42,42,42,05-11-2019,GMO,Warehouse,Seasonal,96904,Grade A
Jasmine,Kerala,Palakad,Koduvayoor,600,700,650,13-11-2019,ORGANIC,Cold Storage,Moderate,33306,Premium
Mataki,Maharashtra,Dhule,Dhule,52,71,63,19-12-2019,GMO,Warehouse,Emerging Markets,29608,Grade A
Walnut,Jammu and Kashmir,Jammu,Narwal Jammu (F&V),120,210,165,01-11-2019,ORGANIC,Warehouse,Emerging Markets,78955,Grade C
Thogrikai,Karnataka,Kolar,Kolar,35,40,37,13-11-2019,ORGANIC,Warehouse,Emerging Markets,83925,Grade C
Lint,Karnataka,Dharwad,Dharwar,52.1,52.1,52.1,09-12-2019,CERTIFIED,Warehouse,Seasonal,55663,Premium
Marigold(Calcutta),Maharashtra,Jalgaon,Jalgaon,10,20,15,07-10-2019,CERTIFIED,Warehouse,Emerging Markets,64268,Grade B
Cotton+Seed,Gujarat,Mehsana,Vijapur,30,55.05,45,22-10-2019,ORGANIC,Warehouse,Emerging Markets,29340,Grade C
Cotton+Seed,Gujarat,Mehsana,Vijapur(Kukarvada),30,55.25,45,22-10-2019,GMO,Warehouse,Emerging Markets,29340,Grade C
Mahedi,Rajasthan,Pali,Sojat City,36.25,80,55,26-11-2019,NON-GMO,Warehouse,Emerging Markets,99068,Grade A
Seemebadnekai,Karnataka,Bangalore,Ramanagara,18,20,19,01-10-2019,CERTIFIED,Dry Storage,Moderate,44009,Export
Dhaincha,Rajasthan,Alwar,Kherli,37.5,39,38,31-12-2019,GMO,Warehouse,Seasonal,72079,Export
Dhaincha,Rajasthan,Dausa,Lalsot(Mandabari),29.99,29.99,29.99,01-11-2019,ORGANIC,Warehouse,Emerging Markets,72079,Export
Marigold(loose),Jammu and Kashmir,Jammu,Narwal Jammu (F&V),40,45,42.5,14-10-2019,GMO,Warehouse,Seasonal,79069,Grade C
Mataki,Rajasthan,Chittorgarh,Pratapgarh,40.7,43.51,42.1,06-11-2019,ORGANIC,Warehouse,Emerging Markets,29608,Grade A
Mataki,Maharashtra,Dhule,Dhule,46.3,68.35,58,26-12-2019,NON-GMO,Warehouse,Emerging Markets,29608,Grade A
Yam,Nagaland,Mokokchung,Mangkolemba,19,22,21,14-10-2019,GMO,Dry Storage,Emerging Markets,67852,Export
Marigold(loose),Jammu and Kashmir,Jammu,Narwal Jammu (F&V),26,28,27,31-10-2019,GMO,Warehouse,Seasonal,79069,Grade C
Balekai,Rajasthan,Chittorgarh,Chittorgarh,12,18,15,24-10-2019,GMO,Dry Storage,Moderate,92457,Grade A
Marigold(loose),Jammu and Kashmir,Jammu,Narwal Jammu (F&V),35,40,37.5,03-10-2019,ORGANIC,Warehouse,Seasonal,79069,Grade C
Thogrikai,Karnataka,Bangalore,Ramanagara,46,50,48,26-10-2019,CERTIFIED,Warehouse,Seasonal,83925,Grade C
Cotton+Seed,Gujarat,Mehsana,Vijapur,36.55,50.05,46.25,26-11-2019,CERTIFIED,Warehouse,Emerging Markets,29340,Grade C
Cotton+Seed,Gujarat,Mehsana,Vijapur(Kukarvada),40,51.25,46.5,26-11-2019,GMO,Warehouse,Emerging Markets,29340,Grade C
Marigold(loose),Jammu and Kashmir,Jammu,Narwal Jammu (F&V),45,50,47.5,16-10-2019,GMO,Warehouse,Emerging Markets,79069,Grade C
Firewood,Uttar Pradesh,Khiri (Lakhimpur),Tikonia,2.5,3,2.75,19-10-2019,CERTIFIED,Warehouse,Emerging Markets,89701,Export
Mataki,Maharashtra,Aurangabad,Paithan,78.6,81.9,80.41,31-12-2019,NON-GMO,Warehouse,Emerging Markets,29608,Grade A
Mataki,Maharashtra,Ahmednagar,Shevgaon,60,75,75,31-12-2019,GMO,Warehouse,Seasonal,29608,Grade A
Honge+seed,Karnataka,Tumkur,Madhugiri,25,31,30,16-12-2019,NON-GMO,Warehouse,Seasonal,24254,Grade A
Yam,Kerala,Kollam,Sasthamkotta,60,64,62,15-11-2019,ORGANIC,Dry Storage,Seasonal,67852,Export
Firewood,Uttar Pradesh,Khiri (Lakhimpur),Tikonia,2.4,3.1,2.75,31-10-2019,CERTIFIED,Warehouse,Seasonal,89701,Export
Pepper+garbled,Kerala,Kasargod,Manjeswaram,290,295,291.5,19-10-2019,GMO,Warehouse,Seasonal,25741,Grade C
Thogrikai,Karnataka,Bangalore,Ramanagara,20,22,21,13-10-2019,NON-GMO,Warehouse,Emerging Markets,83925,Grade C
She+Goat,Karnataka,Belgaum,Ramdurga,26,75,50,06-10-2019,NON-GMO,Warehouse,Emerging Markets,39844,Grade C
Cotton+Seed,Gujarat,Mehsana,Vijapur(Kukarvada),40,56.55,51,05-11-2019,ORGANIC,Warehouse,Seasonal,29340,Grade C
Honge+seed,Karnataka,Bangalore,Kanakapura,19,19,19,24-10-2019,CERTIFIED,Warehouse,Seasonal,24254,Grade A
Thogrikai,Karnataka,Bangalore,Ramanagara,32,34,33,25-11-2019,ORGANIC,Warehouse,Seasonal,83925,Grade C
Mataki,Rajasthan,Chittorgarh,Pratapgarh,40.7,43.5,42.1,05-11-2019,GMO,Warehouse,Emerging Markets,29608,Grade A
Dhaincha,Rajasthan,Dausa,Lalsot(Mandabari),32.5,32.5,32.5,05-11-2019,NON-GMO,Warehouse,Emerging Markets,72079,Export
Hippe+Seed,Maharashtra,Pune,Pune(Pimpri),0.04,0.1,0.07,09-11-2019,CERTIFIED,Warehouse,Seasonal,84659,Premium
Thogrikai,Karnataka,Bangalore,Ramanagara,40,44,42,05-11-2019,GMO,Warehouse,Seasonal,83925,Grade C
Gramflour,Uttar Pradesh,Sultanpur,Jafarganj,59,60.5,60,25-10-2019,CERTIFIED,Warehouse,Emerging Markets,94355,Export
Bamboo,Chattisgarh,Jashpur,Jaspur,5.63,5.63,5.63,31-10-2019,CERTIFIED,Warehouse,Seasonal,16921,Grade B
Thogrikai,Karnataka,Bangalore,Ramanagara,44,48,46,21-10-2019,ORGANIC,Warehouse,Seasonal,83925,Grade C
Gramflour,Uttar Pradesh,Sultanpur,Sultanpur,69,72,70,11-10-2019,CERTIFIED,Warehouse,Seasonal,94355,Export
Hippe+Seed,Maharashtra,Pune,Pune(Khadiki),0.03,0.03,0.03,11-10-2019,CERTIFIED,Warehouse,Seasonal,84659,Premium
Mahedi,Rajasthan,Pali,Sojat City,37.5,67.5,53.75,24-10-2019,ORGANIC,Warehouse,Emerging Markets,99068,Grade A
Jasmine,Kerala,Palakad,Koduvayoor,900,980,940,06-12-2019,GMO,Cold Storage,Moderate,33306,Premium
Cotton+Seed,Gujarat,Mehsana,Vijapur,22.5,55.15,42.5,17-10-2019,ORGANIC,Warehouse,Seasonal,29340,Grade C
Duck,Tripura,Sepahijala,Sonamura,4,5.5,4.5,19-10-2019,NON-GMO,Warehouse,Emerging Markets,19359,Export
He+Buffalo,Maharashtra,Sholapur,Sangola,40,210,115,03-11-2019,ORGANIC,Warehouse,Seasonal,98162,Grade C
Mahedi,Rajasthan,Pali,Sojat City,40,100,51.25,17-10-2019,GMO,Warehouse,Emerging Markets,99068,Grade A
Thogrikai,Karnataka,Bangalore,Ramanagara,40,48,44,02-11-2019,ORGANIC,Warehouse,Seasonal,83925,Grade C
Thogrikai,Karnataka,Bangalore,Ramanagara,48,50,49,24-10-2019,GMO,Warehouse,Seasonal,83925,Grade C
Pepper+garbled,Kerala,Kasargod,Manjeswaram,270,275,272.5,22-10-2019,CERTIFIED,Warehouse,Seasonal,25741,Grade C
Duck,Tripura,Khowai,Bachaibari,2.8,5,4,12-11-2019,ORGANIC,Warehouse,Emerging Markets,19359,Export
Cotton+Seed,Gujarat,Mehsana,Vijapur,37.5,53,47.5,09-11-2019,ORGANIC,Warehouse,Seasonal,29340,Grade C
Cotton+Seed,Gujarat,Mehsana,Vijapur,35.55,51.05,45,23-11-2019,GMO,Warehouse,Seasonal,29340,Grade C
Thogrikai,Karnataka,Bangalore,Ramanagara,28,32,30,27-11-2019,ORGANIC,Warehouse,Seasonal,83925,Grade C
Marigold(loose),Jammu and Kashmir,Jammu,Narwal Jammu (F&V),28,34,31,23-10-2019,GMO,Warehouse,Seasonal,79069,Grade C
Gramflour,Uttar Pradesh,Sultanpur,Sultanpur,71,72,71.5,25-10-2019,ORGANIC,Warehouse,Emerging Markets,94355,Export
Green+Fodder,Haryana,Ambala,Ambala Cantt.,1.3,2.32,2,25-10-2019,NON-GMO,Warehouse,Emerging Markets,85751,Grade C
Khoya,Uttar Pradesh,Sultanpur,Sultanpur,243,250,245,25-10-2019,GMO,Warehouse,Seasonal,80838,Premium
Rose(Loose),Goa,North Goa,Mapusa,80,100,90,23-10-2019,NON-GMO,Warehouse,Emerging Markets,43930,Premium
Walnut,Jammu and Kashmir,Jammu,Narwal Jammu (F&V),250,350,300,23-10-2019,CERTIFIED,Warehouse,Emerging Markets,78955,Grade C
Mataki,Rajasthan,Chittorgarh,Pratapgarh,41.25,46.11,43.68,08-11-2019,GMO,Warehouse,Emerging Markets,29608,Grade A
Other+Pulses,Maharashtra,Nagpur,Umared,37,39.9,39.45,23-11-2019,ORGANIC,Warehouse,Emerging Markets,44488,Grade B
Mataki,Rajasthan,Chittorgarh,Pratapgarh,42.5,44.75,43.62,13-11-2019,NON-GMO,Warehouse,Seasonal,29608,Grade A
Sabu+Dan,Maharashtra,Mumbai,Mumbai,58,62,60,25-10-2019,GMO,Warehouse,Seasonal,72885,Grade C
Balekai,Rajasthan,Chittorgarh,Chittorgarh,12,25,20,29-10-2019,GMO,Dry Storage,Moderate,92457,Grade A
Duck,Tripura,Sepahijala,Sonamura,4.5,6,5,23-10-2019,ORGANIC,Warehouse,Seasonal,19359,Export
Chennangi+Dal,Karnataka,Bangalore,Bangalore,54,546,55,28-10-2019,GMO,Warehouse,Emerging Markets,68146,Grade B
Thogrikai,Karnataka,Bangalore,Ramanagara,23,25,24,07-12-2019,CERTIFIED,Warehouse,Emerging Markets,83925,Grade C
Mataki,Maharashtra,Jalana,Ambad (Vadigodri),60,88,70,31-12-2019,NON-GMO,Warehouse,Emerging Markets,29608,Grade A
Mahedi,Rajasthan,Pali,Sojat City,36.25,67.5,51.25,04-11-2019,NON-GMO,Warehouse,Emerging Markets,99068,Grade A
Thogrikai,Karnataka,Bangalore,Ramanagara,28,30,29,20-12-2019,GMO,Warehouse,Emerging Markets,83925,Grade C
Mataki,Rajasthan,Chittorgarh,Pratapgarh,40.3,42.71,41.5,28-11-2019,ORGANIC,Warehouse,Emerging Markets,29608,Grade A
He+Buffalo,Maharashtra,Sholapur,Sangola,40,200,120,27-10-2019,ORGANIC,Warehouse,Seasonal,98162,Grade C
Duck,Tripura,Khowai,Bachaibari,3,5,4.5,26-11-2019,ORGANIC,Warehouse,Emerging Markets,19359,Export
Balekai,Rajasthan,Chittorgarh,Chittorgarh,10,30,20,18-11-2019,NON-GMO,Dry Storage,Moderate,92457,Grade A
Mataki,Rajasthan,Chittorgarh,Pratapgarh,37,49.5,43.25,26-11-2019,NON-GMO,Warehouse,Seasonal,29608,Grade A
Gramflour,Uttar Pradesh,Sultanpur,Sultanpur,71,73,72.5,08-11-2019,CERTIFIED,Warehouse,Emerging Markets,94355,Export
Jasmine,Kerala,Palakad,Koduvayoor,650,700,680,19-11-2019,CERTIFIED,Cold Storage,Moderate,33306,Premium
Khoya,Uttar Pradesh,Sultanpur,Sultanpur,240,260,250,08-11-2019,GMO,Warehouse,Emerging Markets,80838,Premium
Balekai,Rajasthan,Chittorgarh,Chittorgarh,18,20,19,19-11-2019,NON-GMO,Dry Storage,Moderate,92457,Grade A
Chennangi+Dal,Karnataka,Bangalore,Bangalore,56,58,57,19-11-2019,GMO,Warehouse,Seasonal,68146,Grade B
Mace,Kerala,Ernakulam,Moovattupuzha,798,800,799,19-11-2019,NON-GMO,Warehouse,Emerging Markets,69715,Premium
Hippe+Seed,Maharashtra,Pune,Pune(Pimpri),0.07,0.08,0.08,02-11-2019,CERTIFIED,Warehouse,Seasonal,84659,Premium
Honge+seed,Karnataka,Tumkur,Gubbi,25,25,25,02-11-2019,NON-GMO,Warehouse,Seasonal,24254,Grade A
Bran,Odisha,Ganjam,Digapahandi,10,12,11,13-12-2019,ORGANIC,Warehouse,Emerging Markets,34675,Grade B
Mataki,Maharashtra,Dhule,Dondaicha,62.62,70.26,67,17-12-2019,GMO,Warehouse,Emerging Markets,29608,Grade A
Green+Fodder,Haryana,Ambala,Ambala Cantt.,1.2,1.7,1.5,08-11-2019,ORGANIC,Warehouse,Seasonal,85751,Grade C
Chennangi+Dal,Karnataka,Haveri,Haveri,55,56.01,55.5,07-11-2019,NON-GMO,Warehouse,Seasonal,68146,Grade B
Gramflour,Uttar Pradesh,Sultanpur,Sultanpur,72,74,73,22-11-2019,NON-GMO,Warehouse,Seasonal,94355,Export
Khoya,Uttar Pradesh,Sultanpur,Sultanpur,243,246,244,22-11-2019,GMO,Warehouse,Seasonal,80838,Premium
Mahedi,Rajasthan,Pali,Sojat City,35,68.12,50,21-11-2019,CERTIFIED,Warehouse,Seasonal,99068,Grade A
Other+Pulses,Maharashtra,Bhandara,Bhandara,36.5,42,37,17-12-2019,GMO,Warehouse,Seasonal,44488,Grade B
Gramflour,Uttar Pradesh,Sultanpur,Sultanpur,71.5,72.2,72,20-12-2019,GMO,Warehouse,Emerging Markets,94355,Export
Balekai,Rajasthan,Chittorgarh,Chittorgarh,12,15,13,21-11-2019,GMO,Dry Storage,Moderate,92457,Grade A
Lint,Karnataka,Tumkur,Sira,103,103,103,13-12-2019,CERTIFIED,Warehouse,Emerging Markets,55663,Premium
Jasmine,Kerala,Palakad,Koduvayoor,800,840,830,09-12-2019,NON-GMO,Cold Storage,Moderate,33306,Premium
Green+Fodder,Haryana,Ambala,Ambala Cantt.,1.5,2.6,2,15-11-2019,GMO,Warehouse,Emerging Markets,85751,Grade C
Seemebadnekai,Karnataka,Bangalore,Ramanagara,17,20,19,26-11-2019,ORGANIC,Dry Storage,Moderate,44009,Export
Bunch+Beans,Karnataka,Bangalore,Ramanagara,24,28,26,22-11-2019,GMO,Warehouse,Seasonal,78755,Grade A
Soji,Assam,Nagaon,Dhing,25.5,28,27,11-11-2019,NON-GMO,Warehouse,Seasonal,70809,Export
Mahedi,Rajasthan,Pali,Sojat City,35,67.25,53.75,11-11-2019,CERTIFIED,Warehouse,Seasonal,99068,Grade A
Other+Pulses,Maharashtra,Nagpur,Umared,36,37.5,37,14-12-2019,NON-GMO,Warehouse,Emerging Markets,44488,Grade B
Hippe+Seed,Maharashtra,Pune,Pune(Pimpri),0.02,0.1,0.06,29-11-2019,CERTIFIED,Warehouse,Seasonal,84659,Premium
Gramflour,Uttar Pradesh,Sultanpur,Sultanpur,72,73,72.5,15-11-2019,NON-GMO,Warehouse,Emerging Markets,94355,Export
Hippe+Seed,Chattisgarh,Janjgir,Amadula,60,60,60,13-11-2019,NON-GMO,Warehouse,Seasonal,84659,Premium
She+Goat,Karnataka,Tumkur,Pavagada,40,50,45,02-12-2019,ORGANIC,Warehouse,Seasonal,39844,Grade C
